"player","position","team","bye","dstBlk","dstFumlRec","dstInt","dstPtsAllow","dstRetTd","dstSack","dstSafety","dstTd","fg","fg0019","fg0039","fg2029","fg3039","fg4049","fg50","fgAtt","fgMiss","fumbles","games","pass300","pass350","pass40","pass400","passAtt","passComp","passCompPct","passInc","passInt","passTds","passYds","rec","rec100","rec150","rec200","rec40","recTds","recYds","regTds","returnTds","returnYds","rush100","rush150","rush200","rush40","rushAtt","rushTds","rushYds","sacks","twoPts","xp","status","yahooId","fbgId","cbsId","foxId","fftId","birthdate","draftYear","mflId"
"Pierre Thomas","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"UFA",8561,"ThomPi00",1226369,3666,2851,"1984-12-18 00:00:00",2007,8931
"Adrian Peterson","RB","MIN",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16265172735761,1,0,0,0,0,0,0,0,0,0,0,0,1.79142857142857,0,0,0,0,0.0233571428571429,12.887044534413,,0,0.224896836313618,,,,0.1,18.6997142857143,0.575428571428571,80.8231925968768,0,0,0,"ACT",8261,"PeteAd01",517568,3749,2754,"1985-03-21 01:00:00",2007,8658
"Ted Ginn","WR","CAR",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.24371428571429,,,,0.1,0.432099479467901,37.6917293233083,,0,30.9576341127923,0,0,0,0,0.135390946502058,0.0309659090909091,1.27942238267148,0,0,0,"ACT",8263,"GinnTe00",502737,3719,2755,"1985-04-12 01:00:00",2007,8673
"Zach Miller","TE","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,,,,,0,,0,"UFA",8292,"MillZa01",516960,3731,2764,"1985-12-11 00:00:00",2007,8683
"Matt Spaeth","TE","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"UFA",8331,"SpaeMa00",421347,3670,2779,"1984-11-24 00:00:00",2007,8736
"James Jones","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"UFA",8332,"JoneJa04",431446,3680,2780,"1984-03-31 01:00:00",2007,8776
"Brent Celek","TE","PHI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.51428571428571,,,,0.1,0.152071428571429,27.1126084441874,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",8416,"CeleBr00",408126,3697,2803,"1985-01-25 00:00:00",2007,8838
"Nick Folk","K","NYJ",11,0,0,0,0,0,0,0,0,1.43321428571429,0,,0.582995948027594,0.418892739937044,0.418892739937044,0.167557095974818,1.94619970193741,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99107142857143,"ACT",8432,"FolkNi44",410721,3651,3188,"1984-11-05 00:00:00",2007,8851
"Mason Crosby","K","GB",4,0,0,0,0,0,0,0,0,1.40557142857143,0.0340814071735768,,0.42054580411432,0.337166214698841,0.42054580411432,0.193232198470371,2.04873323397914,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44857142857143,"ACT",8447,"CrosMa44",408969,3661,3189,"1984-09-03 01:00:00",2007,8742
"Jordan Palmer","QB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,0,"UFA",8459,"PalmJo00",418207,3682,,"1984-05-30 01:00:00",2007,8875
"Jackie Battle","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,0,,0,"UFA",8739,"BattJa00",406163,3681,,"1983-10-01 01:00:00",2007,9017
"Matt Moore","QB","MIA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,0.302054154995332,0.135760971055089,50.5120448179272,0.166293183940243,0,0,2.29907142857143,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.234173669467787,0,0.101960784313725,0,0,0,"ACT",8544,"MoorMa01",1226278,3658,,"1984-08-09 01:00:00",2007,8944
"Steven Hauschka","K","SEA",5,0,0,0,0,0,0,0,0,1.89121428571429,0,,0.522686760120086,0.635583688529175,0.605884364986871,0.291979171576375,1.85380029806259,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41135714285714,"ACT",9066,"HausSt44",1616746,4049,3202,,,9319
"Dan Carpenter","K","BUF",10,0,0,0,0,0,0,0,0,1.463,0,,0.563098002459297,0.513100800623007,0.350654169339107,0.171033600207669,1.84873323397914,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81721428571429,"ACT",9032,"CarpDa44",1616704,3728,3201,"1985-11-25 00:00:00",2008,9299
"Matthew Mulligan","TE","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"UFA",9149,"MullMa00",1616777,3866,,"1985-01-18 00:00:00",2008,9719
"Mike Tolbert","RB","CAR",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305322128851541,1,0,0,0,0,0,0,0,0,0,0,0,0.977857142857143,0,0,0,0,0.267032967032967,7.80034702139965,,0,1.39436038514443,,,,0,3.53971428571429,0.0754285714285714,12.6717755928282,0,0,0,"ACT",9043,"TolbMi00",1616887,3756,2988,"1985-11-23 00:00:00",2008,9315
"Connor Barth","K","CHI",9,0,0,0,0,0,0,0,0,1.13585714285714,0,,0.364957887683307,0.364957887683307,0.223462423648875,0.182478943841654,1.94366616989568,0.348733233979136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16742857142857,"ACT",9219,"BartCo44",1616907,3758,3203,"1986-04-11 01:00:00",2008,9307
"Kellen Davis","TE","NYJ",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.19262371615313,,,,0,0.1,9.45492857142857,,0,0.899587345254471,0,0,0,0,0,0,0,0,0,0,"ACT",8935,"DaviKe01",1137247,3734,,"1985-10-11 01:00:00",2008,9205
"Darrel Young","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",9666,"YounDa01",1675666,3784,,"1987-04-08 01:00:00",2009,10110
"Mike Wallace","WR","BAL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.10042857142857,,,,0.1,0.253285714285714,41.1403701561596,,0,2.15900962861073,0,0,0,0,0.135390946502058,0,0.622727272727273,0,0,0,"ACT",9348,"WallMi00",559250,3930,11084,"1986-08-01 01:00:00",2009,9525
"Donald Brown","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",9291,"BrowDo00",1251085,3803,11027,"1987-04-11 01:00:00",2009,9456
"Logan Paulsen","TE","CHI",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0.919850885368127,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24608,"PaulLo00",559624,3813,11740,"1987-02-26 00:00:00",2010,10123
"Victor Cruz","WR","NYG",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.82735714285714,,,,0.1,0.2545,37.2851937536148,,0,13.178954607978,0,0,0,0,0,0,0,0,0,0,"ACT",24553,"CruzVi00",1684073,3722,11721,"1986-11-11 00:00:00",2010,10080
"Jeff Cumberland","TE","SD",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,,,,0,0,4.4,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24303,"CumbJe00",1115107,3895,11723,"1987-05-02 01:00:00",2010,10139
"David Nelson","WR","PIT",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"CUT",24272,"NelsDa01",1634499,3792,11678,"1986-11-07 00:00:00",2010,10072
"Marlon Moore","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24280,"MoorMa02",584448,4690,,"1987-09-03 01:00:00",2010,10088
"Chris Ivory","RB","JAC",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51303155006859,,0,0,,,,0,0,0.451303155006859,25.2729766803841,0,0,0,"ACT",24400,"IvorCh00",1272286,3917,11719,"1988-03-22 01:00:00",2010,10077
"Mike Williams","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"CUT",24076,"WillMi04",1115064,3921,11511,"1987-05-18 01:00:00",2010,9927
"John Conner","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,0,,0,"ACT",24115,"ConnJo00",1116854,3824,,"1987-06-08 01:00:00",2010,9950
"Antonio Brown","WR","PIT",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626517273576097,1,0,0,0,0,0,0,0,0,0,0,0,8.34578571428571,,,,0.4,0.756969346443031,109.345691150954,,0,7.4665749656121,0,0,0,0,0.254869684499314,0,1.39429602888087,0,0,0,"ACT",24171,"BrowAn04",1272852,4051,11605,"1988-07-10 01:00:00",2010,9988
"Tyler Clutts","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",24769,"ClutTy00",1789457,3692,,"1984-11-09 00:00:00",2010,10552
"Andrew Hawkins","WR","CLE",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626517273576097,1,0,0,0,0,0,0,0,0,0,0,0,2.51842857142857,,,,0.1,0.275477154424523,29.1072874493927,,0,0.359834938101788,0,0,0,0,0.254869684499314,0,1.16628787878788,0,0,0,"ACT",24774,"HawkAn00",1803774,3764,12194,"1986-03-10 01:00:00",2011,10601
"James Develin","RB","NE",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.157502329916123,0,0,0,0,0,1.09692451071761,,0,0,,,,0,0.216029822926375,0,0.67735321528425,0,0,0,"ACT",24760,"DeveJa00",1786771,3931,,"1988-07-23 01:00:00",2010,11101
"Rob Housler","TE","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24856,"HousRo00",1125381,3864,11923,"1988-03-17 01:00:00",2011,10333
"Vincent Brown","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24869,"BrowVi00",1273898,4028,,"1989-01-25 00:00:00",2011,10338
"T.J. Yates","QB","HOU",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.0449793672627235,0.0449793672627235,100,0,0,0,0.269876203576341,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"UFA",24939,"YateTa00",1823918,3850,,"1987-05-28 01:00:00",2011,10391
"Will Tukuafu","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",24735,"TukuWi99",1754432,4027,,"1984-01-03 00:00:00",2010,10241
"Bryan Walters","WR","JAC",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.546236559139785,,,,0.1,0,11.7243243243243,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",24436,"WaltBr00",1683110,3868,,"1987-11-04 00:00:00",2010,10516
"Chris Hogan","WR","NE",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305322128851541,1,0,0,0,0,0,0,0,0,0,0,0,2.83585714285714,,,,0.1,0.253285714285714,31.7698091382302,,0,3.73328748280605,0,0,0,0,0.0451303155006859,0,0.373295454545455,0,0,0,"ACT",25178,"HogaCh00",1891917,4349,14388,"1988-10-24 01:00:00",2011,10983
"Robert Hughes","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",25077,"HughRo00",1891856,4007,,"1989-06-21 01:00:00",2011,11074
"Drew Davis","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,,,,,0,,0,"ACT",25324,"DaviDr00",1853326,4031,15003,"1989-01-04 00:00:00",2012,11019
"Jeremy Ross","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",25312,"RossJe01",1891890,3882,14382,"1988-03-06 00:00:00",2011,10797
"Kamar Aiken","WR","BAL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321195144724557,1,0,0,0,0,0,0,0,0,0,0,0,2.98385714285714,,,,0.1,0.251928571428571,43.0030653556969,,0,0,0,0,0,0,0,0,-0.0928977272727273,0,0,0,"ACT",25379,"AikeKa01",1853727,4004,,"1989-05-30 01:00:00",2011,10651
"DuJuan Harris","RB","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2264678471575,,0,0,,,,0,0,0,4.29263746505126,0,0,0,"ACT",25117,"HarrDu01",1252130,3960,12232,"1988-09-03 01:00:00",2011,10530
"Henry Hynoski","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,0,,0,"ACT",25505,"HynoHe00",1243179,3971,,"1988-12-30 00:00:00",2011,10567
"Dontrelle Inman","WR","SD",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321195144724557,1,0,0,0,0,0,0,0,0,0,0,0,2.939,,,,0.1,0.228571428571429,35.2576055523424,,0,1.43933975240715,0,0,0,0,0,0,0.0309659090909091,0,0,0,"ACT",25120,"InmaDo00",1272256,3989,14567,"1989-01-31 00:00:00",2013,11957
"Doug Baldwin","WR","SEA",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.98564285714286,,,,0.4,0.587565066512435,64.637998843262,,0,0.809628610729023,0,0,0,0,0,0,0.0928977272727273,0,0,0,"ACT",25105,"BaldDo00",1244486,3994,12173,"1988-09-21 01:00:00",2011,10527
"Patrick DiMarco","RB","ATL",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.746214285714286,0,0,0,0,0.0245714285714286,5.93880855986119,,0,0.539752407152682,,,,0,0.132571428571429,0,0.351142857142857,0,0,0,"ACT",25158,"DiMaPa00",1891800,4058,,"1989-04-30 01:00:00",2011,11100
"Chris Matthews","WR","BAL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",25594,"MattCh00",1856325,4289,14579,"1989-10-06 01:00:00",2013,11752
"Chase Reynolds","RB","LA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",25650,"ReynCh00",1867912,3886,,"1987-10-22 01:00:00",2012,11540
"Terrelle Pryor","QB","CLE",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0.2,0,1.5,,,0,"ACT",25681,"PryoTe00",1631107,4090,,"1989-06-20 01:00:00",2011,10500
"Travis Benjamin","WR","SD",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626517273576097,1,0,0,0,0,0,0,0,0,0,0,0,4.402,,,,0.2,0.475245806824754,57.0103528050896,,0,11.9020632737276,0,0,0,0,0,0,0.450036101083032,0,0,0,"ACT",25810,"BenjTr00",1630448,4158,12374,"1989-12-29 00:00:00",2012,10737
"Brandon Bolden","RB","NE",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321195144724557,1,0,0,0,0,0,0,0,0,0,0,0,0.8825,0,0,0,0,0.0233571428571429,7.90983227299017,,0,0.0449793672627235,,,,0,2.67185714285714,0.229207634470792,11.3375939849624,0,0,0,"ACT",26389,"BoldBr00",1632301,4174,12841,"1990-01-26 00:00:00",2012,10932
"Jarrett Boykin","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",26083,"BoykJa00",1630575,4154,15009,"1989-11-04 01:00:00",2012,10930
"LaVon Brazill","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,,,,,0,,0,,25916,"BrazLa00",1272892,,,"1989-03-15 01:00:00",2012,10889
"Ryan Broyles","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,,,,,0,,0,"ACT",25764,"BroyRy00",1243556,3942,12329,"1988-04-09 01:00:00",2012,10732
"LaRon Byrd","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",26135,"ByrdLa00",1979389,4157,,"1989-08-18 01:00:00",2012,10967
"Kirk Cousins","QB","WAS",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193183940242764,1,,,0.7,,35.2482857142857,24.0736428571429,68.321787,11.1746428571429,0.822714285714286,1.48496240601504,280.355581260844,0,0,0,0,0,0,0,,0,0,0,0,0,0,2.00492857142857,0.345633314054367,6.59924812030075,2.26506189821183,0,0,"ACT",25812,"CousKi00",1272574,4038,12376,"1988-08-19 01:00:00",2012,10700
"Juron Criner","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,,,,,0,,0,"ACT",25878,"CrinJu00",1620389,4076,,"1989-12-12 00:00:00",2012,10866
"Rhett Ellison","TE","MIN",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.490009337068161,,,,0,0.0321195144724557,5.34478571428571,,0,0.0449793672627235,0,0,0,0,0,0,0,0,0,0,"ACT",25838,"ElliRh00",1244464,3981,,"1988-10-03 01:00:00",2012,10838
"Coby Fleener","TE","NO",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.19185714285714,,,,0.1,0.375428571428572,44.2597455176402,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",25744,"FleeCo00",1244492,3995,12309,"1988-09-20 01:00:00",2012,10743
"Michael Floyd","WR","ARI",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.89442857142857,,,,0.3,0.596124927703875,61.7117408906883,,0,0,0,0,0,0,0,0,0.0928977272727273,0,0,0,"ACT",25723,"FloyMi00",1633109,4089,12288,"1989-11-27 00:00:00",2012,10721
"Nick Foles","QB","KC",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,2.01456582633053,1.24126984126984,64.8493005602241,0.773295985060691,0.0610644257703081,0.0305322128851541,11.5084285714286,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.15266106442577,0,0.0626517273576097,0.089958734525447,0,0,"ACT",25798,"FoleNi00",1631750,4036,12362,"1989-01-20 00:00:00",2012,10699
"T.J. Graham","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",25779,"GrahTJ00",1630354,4137,12343,"1989-07-27 01:00:00",2012,10813
"Cyrus Gray","RB","ATL",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",25892,"GrayCy00",1620865,4075,,"1989-11-18 00:00:00",2012,10717
"Ladarius Green","TE","PIT",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,11.7338820301783,,0,0,0,0,0,0,0,0,0.451303155006859,0,0,0,"ACT",25820,"GreeLa00",1631427,4189,12384,"1990-05-29 01:00:00",2012,10744
"Junior Hemingway","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,,,,,0,,0,"ACT",25948,"HemiJu00",1263398,4056,12512,"1988-12-27 00:00:00",2012,10913
"Dan Herron","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",25901,"HerrDa00",1243803,3968,12465,"1989-03-21 01:00:00",2012,10881
"T.Y. Hilton","WR","IND",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,1,0,0,0,0,0,0,0,0,0,0,0,4.50514285714286,,,,0.1,0.379285714285714,63.5737998843262,,0,0.134938101788171,0,0,0,0,0.154869684499314,0,0.873574007220217,0,0,0,"ACT",25802,"HiltTY00",1673733,4188,12366,"1989-11-14 00:00:00",2012,10729
"A.J. Jenkins","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,,,,,0,,0,"ACT",25740,"JenkAJ00",1672870,4143,12305,"1990-11-08 00:00:00",2012,10803
"Marvin Jones","WR","DET",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.65328571428571,,,,0.3,0.405214285714286,62.4356853672643,,0,0.224896836313618,0,0,0,0,0.109739368998628,0,0.881155303030303,0,0,0,"ACT",25876,"JoneMa02",1631804,4118,12440,"1990-03-12 01:00:00",2012,10738
"Jermaine Kearse","WR","SEA",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.84271428571429,,,,0.2,0.390052053209948,38.8353961827646,,0,2.51884456671252,0,0,0,0,0,0,0.0309659090909091,0,0,0,"ACT",25991,"KearJe01",1631987,4101,15029,"1990-02-06 00:00:00",2012,11076
"Case Keenum","QB","LA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206816059757236,1,,,0.3,,25.0333571428571,14.4952857142857,58.1512789285714,10.5380714285714,0.761654135338346,0.657316367842684,154.286871023713,0,0,0,0,0,0,0,,0,0,0,0,0,0,1.88378571428571,0.0235,4.768999421631,1.20522696011004,0,0,"ACT",26483,"KeenCa00",1137118,3928,,"1988-02-12 00:00:00",2012,10948
"Ryan Lindley","QB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,0,"UFA",25895,"LindRy00",1273908,4025,,"1989-06-22 01:00:00",2012,10705
"Doug Martin","RB","TB",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294771241830065,1,0,0,0,0,0,0,0,0,0,0,0,2.10628571428571,0,0,0,0,0.0520714285714286,16.1428571428571,,0,0,,,,0.1,17.1548571428571,0.3,75.1717755928282,0,0,0,"ACT",25741,"MartDo00",1274369,3950,12306,"1989-01-13 00:00:00",2012,10709
"Keshawn Martin","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",25831,"MartKe01",1631009,4149,12395,"1990-03-15 01:00:00",2012,10835
"Rishard Matthews","WR","TEN",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305322128851541,1,0,0,0,0,0,0,0,0,0,0,0,3.44621428571429,,,,0.3,0.251785714285714,46.8602082128398,,0,1.16946354883081,0,0,0,0,0,0,0.216761363636364,0,0,0,"ACT",25937,"MattRi00",1762335,4340,12501,"1989-10-12 01:00:00",2012,10903
"Kellen Moore","QB","DAL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",26399,"MoorKe01",1274372,3949,,"1989-07-12 01:00:00",2012,10701
